PdfType: central
Format: lhagrid1
---
1.000000E-06  2.000000E-06  4.000000E-06  6.000000E-06  8.000000E-06  1.000000E-05  2.000000E-05  4.000000E-05  6.000000E-05  8.000000E-05  1.000000E-04  2.000000E-04  4.000000E-04  6.000000E-04  8.000000E-04  1.000000E-03  2.000000E-03  4.000000E-03  6.000000E-03  8.000000E-03  1.000000E-02  1.400000E-02  2.000000E-02  3.000000E-02  4.000000E-02  6.000000E-02  8.000000E-02  1.000000E-01  1.250000E-01  1.500000E-01  1.750000E-01  2.000000E-01  2.250000E-01  2.500000E-01  2.750000E-01  3.000000E-01  3.250000E-01  3.500000E-01  3.750000E-01  4.000000E-01  4.250000E-01  4.500000E-01  4.750000E-01  5.000000E-01  5.250000E-01  5.500000E-01  5.750000E-01  6.000000E-01  6.250000E-01  6.500000E-01  6.750000E-01  7.000000E-01  7.250000E-01  7.500000E-01  7.750000E-01  8.000000E-01  8.250000E-01  8.500000E-01  8.750000E-01  9.000000E-01  9.250000E-01  9.500000E-01  9.750000E-01  1.000000E+00 
1.295000E+00  1.298750E+00  1.464610E+00  1.659240E+00  1.890670E+00  2.167490E+00  2.500670E+00  2.904300E+00  3.396640E+00  4.001450E+00  4.750000E+00  5.767150E+00  7.070720E+00  8.758190E+00  1.096570E+01  1.388560E+01  1.779290E+01  2.308550E+01  3.034710E+01  4.044480E+01  5.468640E+01  7.507240E+01  1.047120E+02  1.485170E+02  2.143800E+02  3.152120E+02  4.725370E+02  7.229460E+02  1.129950E+03  1.806160E+03  2.955930E+03  4.958860E+03  8.538140E+03  1.510790E+04  2.751070E+04  5.162750E+04  1.000000E+05 
-5 -4 -3 -2 -1 1  2  3  4  5  21 22
0.000000E+00  -6.550651E-03 3.400355E-01  6.778934E-01  5.061054E-01  5.061720E-01  6.780168E-01  3.399912E-01  -6.548776E-03 0.000000E+00  2.548774E-01  9.095129E-02 
0.000000E+00  -6.984345E-03 3.442967E-01  6.784578E-01  5.104137E-01  5.104811E-01  6.785833E-01  3.442526E-01  -6.982347E-03 0.000000E+00  2.616312E-01  9.104555E-02 
0.000000E+00  7.149203E-03  5.232177E-01  7.268634E-01  6.896691E-01  6.897692E-01  7.270728E-01  5.231822E-01  7.144759E-03  0.000000E+00  6.958921E-01  9.485523E-02 
0.000000E+00  1.075000E-01  6.973096E-01  8.541392E-01  8.630644E-01  8.631955E-01  8.544098E-01  6.972822E-01  1.074776E-01  0.000000E+00  1.555333E+00  9.936535E-02 
0.000000E+00  2.869531E-01  8.738236E-01  1.043387E+00  1.039162E+00  1.039321E+00  1.043703E+00  8.738038E-01  2.869315E-01  0.000000E+00  3.131809E+00  1.051027E-01 
0.000000E+00  4.955153E-01  1.078418E+00  1.247199E+00  1.243363E+00  1.243550E+00  1.247561E+00  1.078405E+00  4.955023E-01  0.000000E+00  5.714832E+00  1.123591E-01 
0.000000E+00  7.295228E-01  1.310896E+00  1.479496E+00  1.475467E+00  1.475681E+00  1.479902E+00  1.310889E+00  7.295160E-01  0.000000E+00  9.434795E+00  1.212601E-01 
0.000000E+00  9.954128E-01  1.575214E+00  1.743666E+00  1.739426E+00  1.739666E+00  1.744118E+00  1.575213E+00  9.954118E-01  0.000000E+00  1.445124E+01  1.319695E-01 
0.000000E+00  1.297009E+00  1.875261E+00  2.043605E+00  2.039128E+00  2.039392E+00  2.044101E+00  1.875265E+00  1.297014E+00  0.000000E+00  2.091703E+01  1.447379E-01 
-3.929999E-03 1.638804E+00  2.215559E+00  2.383847E+00  2.379101E+00  2.379391E+00  2.384387E+00  2.215569E+00  1.638814E+00  -3.930312E-03 2.914623E+01  1.600381E-01 
0.000000E+00  2.017149E+00  2.592380E+00  2.760643E+00  2.755597E+00  2.755912E+00  2.761227E+00  2.592394E+00  2.017163E+00  0.000000E+00  3.879062E+01  1.774128E-01 
1.633845E-01  2.507595E+00  3.081115E+00  3.249424E+00  3.243982E+00  3.244325E+00  3.250059E+00  3.081133E+00  2.507613E+00  1.633885E-01  5.217818E+01  2.008955E-01 
6.491509E-01  3.057642E+00  3.629459E+00  3.797877E+00  3.791988E+00  3.792360E+00  3.798562E+00  3.629481E+00  3.057664E+00  6.491590E-01  6.706082E+01  2.285975E-01 
1.320955E+00  3.674864E+00  4.244965E+00  4.413563E+00  4.407170E+00  4.407570E+00  4.414298E+00  4.244992E+00  3.674890E+00  1.320966E+00  8.414386E+01  2.613606E-01 
2.035912E+00  4.373171E+00  4.941500E+00  5.110351E+00  5.103383E+00  5.103811E+00  5.111138E+00  4.941531E+00  4.373201E+00  2.035926E+00  1.043760E+02  3.003036E-01 
2.838448E+00  5.157535E+00  5.724033E+00  5.893217E+00  5.885597E+00  5.886054E+00  5.894057E+00  5.724068E+00  5.157569E+00  2.838466E+00  1.277807E+02  3.461036E-01 
3.738074E+00  6.039442E+00  6.604041E+00  6.773647E+00  6.765289E+00  6.765776E+00  6.774541E+00  6.604078E+00  6.039478E+00  3.738095E+00  1.547537E+02  4.001022E-01 
4.740454E+00  7.024462E+00  7.587086E+00  7.757204E+00  7.748021E+00  7.748538E+00  7.758154E+00  7.587126E+00  7.024502E+00  4.740479E+00  1.854308E+02  4.631530E-01 
5.856471E+00  8.123502E+00  8.684071E+00  8.854799E+00  8.844697E+00  8.845244E+00  8.855805E+00  8.684114E+00  8.123545E+00  5.856500E+00  2.201575E+02  5.367942E-01 
7.096674E+00  9.347105E+00  9.905530E+00  1.007697E+01  1.006586E+01  1.006643E+01  1.007804E+01  9.905580E+00  9.347152E+00  7.096704E+00  2.592393E+02  6.226899E-01 
8.469761E+00  1.070392E+01  1.126013E+01  1.143237E+01  1.142014E+01  1.142075E+01  1.143349E+01  1.126018E+01  1.070397E+01  8.469793E+00  3.028952E+02  7.223857E-01 
9.987026E+00  1.220525E+01  1.275914E+01  1.293229E+01  1.291885E+01  1.291950E+01  1.293347E+01  1.275919E+01  1.220530E+01  9.987060E+00  3.514325E+02  8.379368E-01 
1.166089E+01  1.386352E+01  1.441501E+01  1.458915E+01  1.457441E+01  1.457509E+01  1.459040E+01  1.441506E+01  1.386357E+01  1.166092E+01  4.051771E+02  9.718135E-01 
1.349923E+01  1.568652E+01  1.623552E+01  1.641076E+01  1.639463E+01  1.639534E+01  1.641207E+01  1.623558E+01  1.568658E+01  1.349927E+01  4.642853E+02  1.125964E+00 
1.551741E+01  1.768965E+01  1.823609E+01  1.841249E+01  1.839490E+01  1.839564E+01  1.841388E+01  1.823615E+01  1.768971E+01  1.551745E+01  5.291548E+02  1.303820E+00 
1.772597E+01  1.988339E+01  2.042723E+01  2.060487E+01  2.058574E+01  2.058653E+01  2.060631E+01  2.042729E+01  1.988345E+01  1.772601E+01  6.000230E+02  1.508529E+00 
2.013784E+01  2.228067E+01  2.282188E+01  2.300077E+01  2.298009E+01  2.298090E+01  2.300229E+01  2.282194E+01  2.228074E+01  2.013789E+01  6.771604E+02  1.743641E+00 
2.276616E+01  2.489460E+01  2.543313E+01  2.561332E+01  2.559104E+01  2.559190E+01  2.561490E+01  2.543320E+01  2.489466E+01  2.276621E+01  7.608385E+02  2.013341E+00 
2.562407E+01  2.773827E+01  2.827415E+01  2.845562E+01  2.843177E+01  2.843266E+01  2.845728E+01  2.827421E+01  2.773833E+01  2.562412E+01  8.513256E+02  2.322155E+00 
2.872496E+01  3.082503E+01  3.135830E+01  3.154101E+01  3.151561E+01  3.151654E+01  3.154274E+01  3.135837E+01  3.082510E+01  2.872501E+01  9.488700E+02  2.675305E+00 
3.208297E+01  3.416896E+01  3.469970E+01  3.488358E+01  3.485672E+01  3.485769E+01  3.488539E+01  3.469977E+01  3.416903E+01  3.208302E+01  1.053731E+03  3.078635E+00 
3.571133E+01  3.778326E+01  3.831162E+01  3.849651E+01  3.846834E+01  3.846935E+01  3.849840E+01  3.831169E+01  3.778333E+01  3.571138E+01  1.166147E+03  3.538835E+00 
3.962485E+01  4.168265E+01  4.220881E+01  4.239454E+01  4.236524E+01  4.236629E+01  4.239651E+01  4.220888E+01  4.168272E+01  3.962490E+01  1.286358E+03  4.063100E+00 
4.383792E+01  4.588148E+01  4.640570E+01  4.659201E+01  4.656183E+01  4.656293E+01  4.659407E+01  4.640577E+01  4.588156E+01  4.383797E+01  1.414585E+03  4.659559E+00 
4.836669E+01  5.039584E+01  5.091842E+01  5.110500E+01  5.107425E+01  5.107540E+01  5.110714E+01  5.091850E+01  5.039592E+01  4.836675E+01  1.551067E+03  5.338202E+00 
5.341137E+01  5.541427E+01  5.593279E+01  5.611863E+01  5.608757E+01  5.608877E+01  5.612086E+01  5.593287E+01  5.541435E+01  5.341143E+01  1.701880E+03  6.130455E+00 
5.929164E+01  6.123755E+01  6.174518E+01  6.192810E+01  6.189697E+01  6.189820E+01  6.193041E+01  6.174526E+01  6.123762E+01  5.929170E+01  1.876510E+03  7.092165E+00 
0.000000E+00  -5.245231E-03 3.354368E-01  6.601155E-01  4.975266E-01  4.976855E-01  6.604032E-01  3.353754E-01  -5.242635E-03 0.000000E+00  1.413309E-01  8.327771E-02 
0.000000E+00  -5.592548E-03 3.393210E-01  6.605321E-01  5.014513E-01  5.016111E-01  6.608224E-01  3.392598E-01  -5.589781E-03 0.000000E+00  1.500358E-01  8.336490E-02 
0.000000E+00  5.058498E-03  5.016054E-01  7.004742E-01  6.639515E-01  6.641492E-01  7.008657E-01  5.015559E-01  5.052336E-03  0.000000E+00  7.126398E-01  8.687940E-02 
0.000000E+00  8.843131E-02  6.578187E-01  8.128304E-01  8.194764E-01  8.197128E-01  8.133000E-01  6.577809E-01  8.840041E-02  0.000000E+00  1.741341E+00  9.098760E-02 
0.000000E+00  2.465167E-01  8.147184E-01  9.816288E-01  9.759325E-01  9.762075E-01  9.821601E-01  8.146910E-01  2.464869E-01  0.000000E+00  3.397754E+00  9.613288E-02 
0.000000E+00  4.318735E-01  9.958235E-01  1.161976E+00  1.156612E+00  1.156925E+00  1.162573E+00  9.958055E-01  4.318557E-01  0.000000E+00  5.926516E+00  1.025718E-01 
0.000000E+00  6.379095E-01  1.200278E+00  1.366236E+00  1.360657E+00  1.361008E+00  1.366899E+00  1.200269E+00  6.379001E-01  0.000000E+00  9.433962E+00  1.103913E-01 
0.000000E+00  8.703948E-01  1.431133E+00  1.596928E+00  1.591116E+00  1.591506E+00  1.597658E+00  1.431131E+00  8.703931E-01  0.000000E+00  1.403982E+01  1.197114E-01 
0.000000E+00  1.132214E+00  1.691347E+00  1.857013E+00  1.850945E+00  1.851373E+00  1.857811E+00  1.691352E+00  1.132219E+00  0.000000E+00  1.985447E+01  1.307302E-01 
-4.337441E-03 1.426289E+00  1.983875E+00  2.149460E+00  2.143111E+00  2.143576E+00  2.150324E+00  1.983887E+00  1.426300E+00  -4.337867E-03 2.710017E+01  1.438074E-01 
0.000000E+00  1.750154E+00  2.306169E+00  2.471699E+00  2.465042E+00  2.465545E+00  2.472631E+00  2.306187E+00  1.750171E+00  0.000000E+00  3.550177E+01  1.585840E-01 
1.480633E-01  2.165921E+00  2.720186E+00  2.885717E+00  2.878668E+00  2.879212E+00  2.886725E+00  2.720210E+00  2.165946E+00  1.480687E-01  4.695784E+01  1.783757E-01 
5.603504E-01  2.628735E+00  3.181270E+00  3.346854E+00  3.339376E+00  3.339962E+00  3.347939E+00  3.181299E+00  2.628765E+00  5.603615E-01  5.953815E+01  2.015471E-01 
1.121916E+00  3.144112E+00  3.694919E+00  3.860613E+00  3.852661E+00  3.853289E+00  3.861774E+00  3.694954E+00  3.144147E+00  1.121933E+00  7.379775E+01  2.287503E-01 
1.715676E+00  3.722772E+00  4.271810E+00  4.437672E+00  4.429191E+00  4.429862E+00  4.438912E+00  4.271851E+00  3.722812E+00  1.715697E+00  9.048991E+01  2.608595E-01 
2.377293E+00  4.368061E+00  4.915289E+00  5.081381E+00  5.072314E+00  5.073027E+00  5.082700E+00  4.915334E+00  4.368106E+00  2.377318E+00  1.095947E+02  2.983804E-01 
3.113328E+00  5.088161E+00  5.633534E+00  5.799922E+00  5.790207E+00  5.790963E+00  5.801321E+00  5.633583E+00  5.088210E+00  3.113357E+00  1.313786E+02  3.423306E-01 
3.927662E+00  5.886869E+00  6.430334E+00  6.597085E+00  6.586657E+00  6.587457E+00  6.598567E+00  6.430388E+00  5.886922E+00  3.927694E+00  1.559180E+02  3.933441E-01 
4.827893E+00  6.771802E+00  7.313306E+00  7.480488E+00  7.469283E+00  7.470128E+00  7.482056E+00  7.313365E+00  6.771859E+00  4.827929E+00  1.834372E+02  4.525737E-01 
5.821248E+00  7.750181E+00  8.289671E+00  8.457352E+00  8.445303E+00  8.446194E+00  8.459005E+00  8.289732E+00  7.750242E+00  5.821289E+00  2.141261E+02  5.212562E-01 
6.913601E+00  8.827837E+00  9.365256E+00  9.533501E+00  9.520545E+00  9.521484E+00  9.535245E+00  9.365320E+00  8.827900E+00  6.913643E+00  2.481132E+02  6.005291E-01 
8.112568E+00  1.001238E+01  1.054768E+01  1.071655E+01  1.070262E+01  1.070362E+01  1.071839E+01  1.054774E+01  1.001245E+01  8.112614E+00  2.855852E+02  6.919057E-01 
9.426428E+00  1.131210E+01  1.184522E+01  1.201477E+01  1.199983E+01  1.200086E+01  1.201671E+01  1.184529E+01  1.131216E+01  9.426477E+00  3.267361E+02  7.971944E-01 
1.086030E+01  1.273203E+01  1.326293E+01  1.343322E+01  1.341721E+01  1.341830E+01  1.343525E+01  1.326301E+01  1.273210E+01  1.086036E+01  3.716477E+02  9.178015E-01 
1.242428E+01  1.428229E+01  1.481097E+01  1.498202E+01  1.496489E+01  1.496603E+01  1.498414E+01  1.481103E+01  1.428237E+01  1.242434E+01  4.205545E+02  1.056218E+00 
1.412516E+01  1.596965E+01  1.649606E+01  1.666791E+01  1.664967E+01  1.665086E+01  1.667013E+01  1.649614E+01  1.596974E+01  1.412522E+01  4.735868E+02  1.214704E+00 
1.597120E+01  1.780234E+01  1.832648E+01  1.849912E+01  1.847976E+01  1.848100E+01  1.850144E+01  1.832657E+01  1.780241E+01  1.597126E+01  5.308903E+02  1.395808E+00 
1.797070E+01  1.978861E+01  2.031052E+01  2.048392E+01  2.046346E+01  2.046476E+01  2.048636E+01  2.031061E+01  1.978869E+01  1.797075E+01  5.926089E+02  1.602509E+00 
2.013190E+01  2.193668E+01  2.245643E+01  2.263055E+01  2.260903E+01  2.261038E+01  2.263309E+01  2.245652E+01  2.193678E+01  2.013196E+01  6.588846E+02  1.838023E+00 
2.246307E+01  2.425479E+01  2.477243E+01  2.494720E+01  2.492470E+01  2.492611E+01  2.494985E+01  2.477252E+01  2.425488E+01  2.246313E+01  7.298404E+02  2.106028E+00 
2.497285E+01  2.675156E+01  2.726720E+01  2.744248E+01  2.741913E+01  2.742060E+01  2.744525E+01  2.726729E+01  2.675164E+01  2.497292E+01  8.056043E+02  2.410629E+00 
2.766931E+01  2.943494E+01  2.994876E+01  3.012440E+01  3.010037E+01  3.010189E+01  3.012729E+01  2.994886E+01  2.943503E+01  2.766937E+01  8.862939E+02  2.756506E+00 
3.056126E+01  3.231375E+01  3.282596E+01  3.300175E+01  3.297722E+01  3.297882E+01  3.300476E+01  3.282605E+01  3.231385E+01  3.056133E+01  9.720166E+02  3.148661E+00 
3.365726E+01  3.539645E+01  3.590731E+01  3.608299E+01  3.605824E+01  3.605990E+01  3.608611E+01  3.590741E+01  3.539655E+01  3.365733E+01  1.062871E+03  3.592716E+00 
3.696663E+01  3.869236E+01  3.920218E+01  3.937743E+01  3.935278E+01  3.935451E+01  3.938068E+01  3.920228E+01  3.869246E+01  3.696670E+01  1.158955E+03  4.095563E+00 
4.063490E+01  4.233781E+01  4.284453E+01  4.301841E+01  4.299417E+01  4.299596E+01  4.302179E+01  4.284463E+01  4.233788E+01  4.063497E+01  1.264512E+03  4.679797E+00 
4.489038E+01  4.654644E+01  4.704431E+01  4.721479E+01  4.719130E+01  4.719315E+01  4.721830E+01  4.704441E+01  4.654648E+01  4.489045E+01  1.386026E+03  5.385282E+00 
0.000000E+00  -4.061385E-03 3.291249E-01  6.415661E-01  4.868298E-01  4.870921E-01  6.420578E-01  3.290410E-01  -4.057862E-03 0.000000E+00  1.702947E-01  7.630854E-02 
0.000000E+00  -4.330369E-03 3.326681E-01  6.418480E-01  4.904063E-01  4.906702E-01  6.423438E-01  3.325846E-01  -4.326613E-03 0.000000E+00  1.818425E-01  7.638890E-02 
0.000000E+00  3.179411E-03  4.797943E-01  6.740045E-01  6.375874E-01  6.379132E-01  6.746587E-01  4.797266E-01  3.171045E-03  0.000000E+00  8.615603E-01  7.961718E-02 
0.000000E+00  7.108022E-02  6.194630E-01  7.725153E-01  7.765269E-01  7.769130E-01  7.732916E-01  6.194116E-01  7.103828E-02  0.000000E+00  1.968244E+00  8.334153E-02 
0.000000E+00  2.094134E-01  7.581025E-01  9.222912E-01  9.146687E-01  9.151136E-01  9.231640E-01  7.580656E-01  2.093731E-01  0.000000E+00  3.619948E+00  8.793242E-02 
0.000000E+00  3.732251E-01  9.173816E-01  1.080831E+00  1.073472E+00  1.073974E+00  1.081805E+00  9.173575E-01  3.732010E-01  0.000000E+00  6.046044E+00  9.361603E-02 
0.000000E+00  5.534363E-01  1.095937E+00  1.259175E+00  1.251569E+00  1.252129E+00  1.260249E+00  1.095924E+00  5.534238E-01  0.000000E+00  9.309268E+00  1.004478E-01 
0.000000E+00  7.552971E-01  1.296092E+00  1.459149E+00  1.451283E+00  1.451898E+00  1.460325E+00  1.296090E+00  7.552950E-01  0.000000E+00  1.349231E+01  1.085125E-01 
0.000000E+00  9.809429E-01  1.520063E+00  1.682969E+00  1.674825E+00  1.675497E+00  1.684246E+00  1.520069E+00  9.809507E-01  0.000000E+00  1.866941E+01  1.179651E-01 
-4.604380E-03 1.232078E+00  1.769590E+00  1.932387E+00  1.923948E+00  1.924675E+00  1.933763E+00  1.769604E+00  1.232094E+00  -4.604943E-03 2.498810E+01  1.290736E-01 
0.000000E+00  1.507216E+00  2.043097E+00  2.205808E+00  2.197051E+00  2.197833E+00  2.207285E+00  2.043120E+00  1.507240E+00  0.000000E+00  3.223700E+01  1.415616E-01 
1.336764E-01  1.856946E+00  2.391020E+00  2.553685E+00  2.544538E+00  2.545382E+00  2.555277E+00  2.391052E+00  1.856979E+00  1.336836E-01  4.194393E+01  1.581333E-01 
4.812860E-01  2.243295E+00  2.775593E+00  2.938256E+00  2.928691E+00  2.929597E+00  2.939962E+00  2.775633E+00  2.243334E+00  4.813005E-01  5.247219E+01  1.773854E-01 
9.469301E-01  2.670177E+00  3.200714E+00  3.363422E+00  3.353407E+00  3.354374E+00  3.365240E+00  3.200762E+00  2.670223E+00  9.469512E-01  6.425439E+01  1.998169E-01 
1.436144E+00  3.145768E+00  3.674516E+00  3.837310E+00  3.826805E+00  3.827834E+00  3.839245E+00  3.674569E+00  3.145820E+00  1.436171E+00  7.788379E+01  2.261056E-01 
1.977187E+00  3.672219E+00  4.199150E+00  4.362078E+00  4.351040E+00  4.352132E+00  4.364131E+00  4.199208E+00  3.672277E+00  1.977219E+00  9.331441E+01  2.566244E-01 
2.574417E+00  4.255205E+00  4.780290E+00  4.943401E+00  4.931784E+00  4.932942E+00  4.945574E+00  4.780354E+00  4.255269E+00  2.574455E+00  1.107183E+02  2.921352E-01 
3.230423E+00  4.897235E+00  5.420443E+00  5.583781E+00  5.571544E+00  5.572767E+00  5.586079E+00  5.420511E+00  4.897305E+00  3.230465E+00  1.301327E+02  3.331034E-01 
3.950360E+00  5.603484E+00  6.124778E+00  6.288393E+00  6.275492E+00  6.276780E+00  6.290816E+00  6.124852E+00  5.603557E+00  3.950406E+00  1.516956E+02  3.803826E-01 
4.739029E+00  6.378743E+00  6.898092E+00  7.062029E+00  7.048420E+00  7.049776E+00  7.064579E+00  6.898170E+00  6.378821E+00  4.739081E+00  1.755178E+02  4.348808E-01 
5.600275E+00  7.226816E+00  7.744189E+00  7.908484E+00  7.894133E+00  7.895558E+00  7.911169E+00  7.744271E+00  7.226900E+00  5.600328E+00  2.016679E+02  4.974245E-01 
6.539072E+00  8.152675E+00  8.668043E+00  8.832735E+00  8.817604E+00  8.819100E+00  8.835554E+00  8.668129E+00  8.152762E+00  6.539129E+00  2.302515E+02  5.691141E-01 
7.560745E+00  9.161639E+00  9.674982E+00  9.840099E+00  9.824162E+00  9.825730E+00  9.843057E+00  9.675071E+00  9.161729E+00  7.560807E+00  2.613752E+02  6.512564E-01 
