PdfType: central
Format: lhagrid1
---
1.000000E-06  2.000000E-06  4.000000E-06  6.000000E-06  8.000000E-06  1.000000E-05  2.000000E-05  4.000000E-05  6.000000E-05  8.000000E-05  1.000000E-04  2.000000E-04  4.000000E-04  6.000000E-04  8.000000E-04  1.000000E-03  2.000000E-03  4.000000E-03  6.000000E-03  8.000000E-03  1.000000E-02  1.400000E-02  2.000000E-02  3.000000E-02  4.000000E-02  6.000000E-02  8.000000E-02  1.000000E-01  1.250000E-01  1.500000E-01  1.750000E-01  2.000000E-01  2.250000E-01  2.500000E-01  2.750000E-01  3.000000E-01  3.250000E-01  3.500000E-01  3.750000E-01  4.000000E-01  4.250000E-01  4.500000E-01  4.750000E-01  5.000000E-01  5.250000E-01  5.500000E-01  5.750000E-01  6.000000E-01  6.250000E-01  6.500000E-01  6.750000E-01  7.000000E-01  7.250000E-01  7.500000E-01  7.750000E-01  8.000000E-01  8.250000E-01  8.500000E-01  8.750000E-01  9.000000E-01  9.250000E-01  9.500000E-01  9.750000E-01  1.000000E+00 
1.295000E+00  1.298750E+00  1.464610E+00  1.659240E+00  1.890670E+00  2.167490E+00  2.500670E+00  2.904300E+00  3.396640E+00  4.001450E+00  4.750000E+00  5.767150E+00  7.070720E+00  8.758190E+00  1.096570E+01  1.388560E+01  1.779290E+01  2.308550E+01  3.034710E+01  4.044480E+01  5.468640E+01  7.507240E+01  1.047120E+02  1.485170E+02  2.143800E+02  3.152120E+02  4.725370E+02  7.229460E+02  1.129950E+03  1.806160E+03  2.955930E+03  4.958860E+03  8.538140E+03  1.510790E+04  2.751070E+04  5.162750E+04  1.000000E+05 
-5 -4 -3 -2 -1 1  2  3  4  5  21 22
0.000000E+00  -6.551001E-03 3.400392E-01  6.779034E-01  5.061093E-01  5.061752E-01  6.780267E-01  3.399950E-01  -6.549134E-03 0.000000E+00  2.548704E-01  9.573949E-02 
0.000000E+00  -6.984719E-03 3.443004E-01  6.784676E-01  5.104175E-01  5.104843E-01  6.785932E-01  3.442564E-01  -6.982728E-03 0.000000E+00  2.616243E-01  9.583454E-02 
0.000000E+00  7.150024E-03  5.232197E-01  7.268700E-01  6.896711E-01  6.897713E-01  7.270795E-01  5.231843E-01  7.145597E-03  0.000000E+00  6.958869E-01  9.964960E-02 
0.000000E+00  1.075042E-01  6.973106E-01  8.541442E-01  8.630656E-01  8.631967E-01  8.544149E-01  6.972834E-01  1.074819E-01  0.000000E+00  1.555329E+00  1.041521E-01 
0.000000E+00  2.869575E-01  8.738245E-01  1.043391E+00  1.039163E+00  1.039323E+00  1.043707E+00  8.738046E-01  2.869359E-01  0.000000E+00  3.131807E+00  1.098860E-01 
0.000000E+00  4.955182E-01  1.078419E+00  1.247202E+00  1.243364E+00  1.243551E+00  1.247565E+00  1.078405E+00  4.955051E-01  0.000000E+00  5.714831E+00  1.171383E-01 
0.000000E+00  7.295245E-01  1.310896E+00  1.479497E+00  1.475467E+00  1.475681E+00  1.479904E+00  1.310890E+00  7.295176E-01  0.000000E+00  9.434795E+00  1.260352E-01 
0.000000E+00  9.954132E-01  1.575214E+00  1.743667E+00  1.739427E+00  1.739666E+00  1.744118E+00  1.575213E+00  9.954119E-01  0.000000E+00  1.445124E+01  1.367406E-01 
0.000000E+00  1.297008E+00  1.875260E+00  2.043604E+00  2.039128E+00  2.039392E+00  2.044100E+00  1.875264E+00  1.297012E+00  0.000000E+00  2.091703E+01  1.495047E-01 
-3.929969E-03 1.638802E+00  2.215558E+00  2.383845E+00  2.379101E+00  2.379391E+00  2.384385E+00  2.215568E+00  1.638811E+00  -3.930282E-03 2.914623E+01  1.648007E-01 
