y,xB,t,Q,phi,f,delta f,pol
0.4180100768119032,0.145264,-0.186569,1.099017743259862,0.04970331190536931,-0.00486285,0.106568,LL
0.4215283252500115,0.144921,-0.182279,1.102329351872661,0.05496879572571101,0.0432002,0.0961048,LL
0.4056709009207887,0.148437,-0.1773,1.094435927772841,0.0615600316458676,0.00926254,0.0996819,LL
0.3978206891657882,0.152669,-0.180818,1.099136024339117,0.0675007833538059,-0.0338408,0.0974044,LL
0.3691728636386081,0.165069,-0.175805,1.100981380405681,0.07501337858609029,-0.111513,0.114352,LL
0.3463510221982291,0.173185,-0.167702,1.0923094799552,0.08343546489158893,-0.404022,0.129525,LL
0.3399175026233367,0.178174,-0.139439,1.097592820676229,0.09750299319558842,-0.118507,0.100433,LL
0.3453510690875077,0.174145,-0.148333,1.093750428571345,0.1027524199868118,-0.0804759,0.0734451,LL
0.3444987714096566,0.173261,-0.1631,1.089623788286581,0.1071674048626566,-0.0738377,0.0315014,LL
0.2548629764379671,0.240322,-0.192415,1.103779869358017,0.001579346694800417,0.0628241,0.0760889,LL
0.2601686575001151,0.236936,-0.194124,1.107325607037063,0.004882942554889576,0.0492491,0.0771939,LL
0.2586111182873903,0.239022,-0.18361,1.108855265577974,0.008120790116726857,0.297452,0.0649485,LL
0.2564242608904275,0.238002,-0.18166,1.101798529677726,0.0117447219623978,0.235944,0.0843466,LL
0.262558556888252,0.236426,-0.184638,1.111202051833959,0.01809365382250001,0.285763,0.0914843,LL
0.2650245666767755,0.235332,-0.203708,1.113822247937255,0.02738072530528704,0.0130705,0.156915,LL
0.2541950778549887,0.244191,-0.196271,1.111170553965502,0.08286561489081277,0.136644,0.170144,LL
0.2607034591760214,0.239975,-0.173361,1.115549192102258,0.09525937244214971,-0.106074,0.138749,LL
0.2605889000530442,0.239658,-0.187564,1.114567180568314,0.1021439982095665,-0.163488,0.119169,LL
0.2590377050808266,0.238182,-0.189811,1.107817674529523,0.1070096270982763,-0.082403,0.0707024,LL
0.4951018127914101,0.118025,-0.264322,1.078118731865837,0.001699399167398847,0.0584737,0.0226203,LL
0.5167955135317622,0.114201,-0.288485,1.083494347008788,0.005059220809341004,0.0973894,0.0187394,LL
0.5793792589349034,0.102673,-0.294449,1.087782147307079,0.008306545509016612,0.12513,0.0155078,LL
0.6622963893594127,0.0894498,-0.301005,1.08554594559604,0.01156807718880346,0.159234,0.0140607,LL
0.7294866589012582,0.0807988,-0.290144,1.082788067906181,0.01463788445025872,0.151797,0.0160885,LL
0.7497354329717004,0.077822,-0.27682,1.077302186018389,0.01774179544529796,0.243558,0.0293341,LL
0.732331362063896,0.0794614,-0.266789,1.075881034315598,0.02101358966108652,0.0223399,0.090008,LL
0.5435151011453879,0.109139,-0.269775,1.08624582853054,0.02899829645603539,-0.00221551,0.104319,LL
0.5628615910533796,0.105193,-0.282053,1.085241908516253,0.03466956932746576,0.281879,0.0738019,LL
0.6040661891608966,0.0990637,-0.282608,1.091017873364135,0.03799319982203856,0.0733999,0.0624361,LL
0.5972511661236017,0.0991781,-0.287712,1.085472247457299,0.04124230475755121,0.0198674,0.056601,LL
0.5993276142281383,0.0977675,-0.286829,1.079597147087746,0.04439786004515696,0.0534143,0.0465421,LL
0.5968101272072458,0.0980207,-0.290999,1.078721465439527,0.04779636516464031,0.0682335,0.0431187,LL
0.5914248147469875,0.0990926,-0.293541,1.079699032138123,0.05092329705251335,-0.0629471,0.0442703,LL
0.6017421263136883,0.0974128,-0.292064,1.079805538048402,0.05424273875688138,-0.0157314,0.0517939,LL
0.5842168667978486,0.100705,-0.299482,1.081794804942231,0.05747875372300405,-0.141388,0.0649158,LL
0.5662344202965165,0.102638,-0.287217,1.075188355591707,0.06075456219607222,-0.0911124,0.0758307,LL
0.5542774836225353,0.105614,-0.29216,1.079087577539469,0.06413701028643723,-0.0686843,0.0806255,LL
0.5354348958060076,0.10888,-0.292217,1.07686117953987,0.06729431090329496,-0.0931732,0.101286,LL
0.5932330100379165,0.100799,-0.317961,1.090619090241868,0.07182344031222024,-0.0423303,0.119326,LL
0.638385033239834,0.0938232,-0.313982,1.091512711790385,0.0763035259691645,0.00519163,0.0854588,LL
0.599123201030602,0.0987415,-0.318627,1.084776474671165,0.07950027102711732,-0.328399,0.0790022,LL
0.5730777265846148,0.102587,-0.306225,1.081397244309417,0.08278114095501625,-0.199469,0.0719668,LL
0.5830933230465395,0.0992428,-0.301803,1.072879303556556,0.08610128079108506,-0.326399,0.0710539,LL
0.6817391073260762,0.0854947,-0.273451,1.076740451548097,0.08960607646201488,-0.187768,0.0500894,LL
0.7217430584577895,0.0812401,-0.27661,1.079962962327875,0.0928639080437875,-0.192162,0.026398,LL
0.706338918919034,0.0835805,-0.291959,1.083655849428221,0.09601614720581444,-0.13929,0.0178284,LL
0.6301299127809311,0.0941907,-0.297287,1.086554186407654,0.09920975067111368,-0.171694,0.0162628,LL
0.5530350749690228,0.107313,-0.295745,1.086512770288504,0.1024429731104332,-0.136432,0.0172189,LL
0.5018642195538183,0.11663,-0.275533,1.079022705970546,0.1065415297928915,-0.0298932,0.0168785,LL
0.4114940909748256,0.150329,-0.336353,1.109265522767205,0.001590823979961532,0.066987,0.0306045,LL
0.4057463228885019,0.154073,-0.326971,1.115123311566932,0.00452789022515637,0.112146,0.0454023,LL
0.3521771603524218,0.17595,-0.309014,1.110216195162005,0.01128016767539447,0.2223,0.0765077,LL
0.3659215297149815,0.163564,-0.323208,1.091114109522922,0.0221922105049583,0.0895558,0.123115,LL
0.3668958172274359,0.166943,-0.303842,1.103793458940576,0.03057293250718467,0.133169,0.117604,LL
0.3720260508847726,0.160472,-0.305723,1.089729324190186,0.03438368439598909,0.229122,0.103194,LL
0.3749725270815211,0.160234,-0.30405,1.093224588087919,0.03775199531941294,0.151947,0.111326,LL
0.384929446584578,0.158525,-0.307527,1.101721380386166,0.04125295126598837,0.0154519,0.112687,LL
0.3979071800719676,0.153711,-0.310683,1.103000453309064,0.04451322630871378,0.023972,0.0854336,LL
0.40232816160727,0.153274,-0.311731,1.107533295210577,0.04771293842639499,0.173589,0.084495,LL
0.4001932775306086,0.151686,-0.315304,1.098853948439009,0.05083166726678365,-0.180139,0.100208,LL
0.3933788078693882,0.153405,-0.322646,1.095613983116316,0.05419194967564833,0.0458699,0.0841583,LL
0.3947657012897128,0.153378,-0.309154,1.097447037446455,0.05757212883798575,-0.0561159,0.107109,LL
0.3862653356529091,0.154762,-0.320523,1.090454033877632,0.06095038813814598,-0.0842423,0.0887338,LL
0.3944909388473537,0.155232,-0.309865,1.103675676999362,0.06406597538588106,0.107171,0.0969639,LL
0.3716599299978109,0.161021,-0.314325,1.091054535758868,0.06792385116448932,-0.0153734,0.109757,LL
0.3764024162109147,0.160814,-0.312265,1.097287564861646,0.07352129660856034,0.0282101,0.125664,LL
0.3705262402866693,0.161629,-0.350276,1.091443997647154,0.07997744404461256,-0.231368,0.14966,LL
0.3744315939603612,0.159915,-0.342031,1.091347790578237,0.08514396769636616,-0.291731,0.125978,LL
0.3788481326576311,0.157857,-0.32817,1.090678687790313,0.09070074696886572,-0.333396,0.107416,LL
0.3851673015024231,0.154655,-0.348686,1.088526527007955,0.09497575643870063,-0.308636,0.0955393,LL
0.3918124450407551,0.153523,-0.369079,1.093850995337116,0.09962636076356472,-0.279221,0.086342,LL
0.4206009583221935,0.147092,-0.342307,1.109333133012802,0.10734979176949,-0.0272579,0.0277363,LL
0.2594751137026677,0.234882,-0.330858,1.101044958210154,0.00158209733370156,-0.0168883,0.0886718,LL
0.2605069303507512,0.241202,-0.320014,1.117975849470819,0.00579864700024092,0.241084,0.0755443,LL
0.2573006982825233,0.248088,-0.326206,1.126822967462059,0.01478150759440534,0.108479,0.157647,LL
0.2592791900806053,0.231327,-0.355053,1.092268282062608,0.03522632935885196,0.103166,0.197125,LL
0.2584603220119921,0.242437,-0.359478,1.116422858956229,0.08046508903761977,-0.35183,0.296074,LL
0.2541576727485494,0.23765,-0.376674,1.09610674662644,0.09256004622101528,-0.00844682,0.150572,LL
0.2588888216216572,0.240991,-0.330393,1.114010771940738,0.1065951114009277,-0.067066,0.0715668,LL
0.5413423919060206,0.100203,-0.677204,1.038744434401456,0.004527488799428411,0.0184197,0.0568613,LL
0.5744292599522327,0.101123,-0.605954,1.07491860156944,0.007352374006951313,0.107098,0.0165088,LL
0.6717475951323129,0.0884375,-0.539581,1.087060255919606,0.01031976534789955,0.0659403,0.0162303,LL
0.7096757003745988,0.0835573,-0.496122,1.086061692538688,0.01337861194165229,0.0887407,0.0298377,LL
0.5965440433516959,0.0963899,-0.521142,1.06947183226114,0.01676374783906538,0.236076,0.051841,LL
0.5397934087040631,0.107063,-0.569869,1.072175358791648,0.02022644616843709,0.243359,0.0646125,LL
0.5703297115412646,0.103671,-0.579818,1.08448605339119,0.02370453830181139,0.285523,0.0730006,LL
0.5648248076623834,0.103033,-0.595304,1.0759135653016,0.03128293244689596,-0.00907658,0.11479,LL
0.5904561497409162,0.0987094,-0.519428,1.07672652052413,0.03817227060329318,-0.049887,0.103501,LL
0.6086106599256128,0.0958013,-0.539456,1.076930824147958,0.04239649099189505,0.0369868,0.0942393,LL
0.6133358868379521,0.0962247,-0.546406,1.083489732300219,0.045493577749559,0.189639,0.0622003,LL
0.5917407513433695,0.0992283,-0.547964,1.080726607426689,0.04884408631461251,0.0178736,0.0654931,LL
0.598448521092259,0.0979716,-0.550906,1.079930553322759,0.0520170948947382,-0.166659,0.0746628,LL
0.6028768912665674,0.0971619,-0.565623,1.079430405352749,0.05537755183652808,0.280896,0.0608324,LL
0.5666862236778055,0.103037,-0.560152,1.077705896801163,0.0586648794826594,-0.0145401,0.111188,LL
0.5605695600096493,0.105033,-0.558237,1.082206080189905,0.06237911466382853,-0.0101048,0.097186,LL
0.5864758218892121,0.100762,-0.55511,1.084190942592678,0.0687022680108788,-0.15438,0.104113,LL
0.6234712489468412,0.0935493,-0.553584,1.077111879054353,0.07469887025488091,-0.102152,0.102915,LL
0.6156356875521435,0.0961437,-0.559525,1.085062210198106,0.07839425588012851,-0.156739,0.0912193,LL
0.5983701506193851,0.0978248,-0.559882,1.079050508549067,0.08180061498124583,-0.0585814,0.0782172,LL
0.5709820521971503,0.102275,-0.560881,1.077775486824598,0.08509317861513313,-0.0775793,0.0699015,LL
0.5442228697341285,0.105993,-0.570375,1.07117225505518,0.08822953528096694,-0.109989,0.0672654,LL
0.5689176219978607,0.102085,-0.527525,1.074825567243355,0.09164113036984027,-0.174642,0.0730375,LL
0.7108156944335168,0.083122,-0.49437,1.084098703993322,0.09515151109437646,-0.125972,0.0468792,LL
0.7030318138651406,0.0845107,-0.523626,1.087115449250907,0.09835314307423486,-0.138529,0.0216395,LL
0.6048239631564739,0.097283,-0.590121,1.081845645182343,0.1014127052529809,-0.0688859,0.015368,LL
0.5230117969368719,0.107828,-0.636108,1.059141161507757,0.1039399420098687,-0.100785,0.0286473,LL
0.385170477088899,0.160428,-0.497658,1.108661354968234,0.001817638242904455,0.0192736,0.0364247,LL
0.4198267058885054,0.146828,-0.575049,1.107316576232831,0.004828732628322632,0.0503379,0.0305856,LL
0.3919030190656418,0.156225,-0.612999,1.103562413278017,0.008038166229937445,0.158211,0.0743348,LL
0.3536874878488133,0.161458,-0.631304,1.065790786224013,0.0116763748688897,-0.0543047,0.0751093,LL
0.3710462356781769,0.159885,-0.626027,1.086301063241678,0.01473878193431652,0.171522,0.0642351,LL
0.3839560057196373,0.157903,-0.614117,1.098166654019325,0.01785733624177998,0.23415,0.0713848,LL
0.3809563722217286,0.156862,-0.609171,1.090256850471484,0.02177176068815287,0.228971,0.0949233,LL
0.3621121454806179,0.166412,-0.606874,1.094828753732747,0.02894035152486918,0.139941,0.125954,LL
0.3524935980364634,0.167617,-0.557114,1.084094091857344,0.03715718711033328,-0.0774756,0.128495,LL
0.3670425218633278,0.164115,-0.5641,1.094623222848849,0.0431866015442729,0.291823,0.0813648,LL
0.3806381790161051,0.159002,-0.55621,1.097210098385902,0.04760874227005092,0.0315649,0.110745,LL
0.3859842001681441,0.159884,-0.574394,1.107948554762359,0.0510004406054515,-0.0188872,0.115662,LL
0.3874410494907864,0.15774,-0.575641,1.102569725686317,0.05443891376480554,-0.028082,0.118077,LL
0.3598757659500936,0.167692,-0.594555,1.095632237568793,0.05809328415263126,-0.160986,0.109496,LL
0.364731753699531,0.16505,-0.588704,1.094276016368814,0.06241506844641962,0.100387,0.0951628,LL
0.3778075886900086,0.158671,-0.545768,1.091984432123462,0.06712588663047751,0.128846,0.103068,LL
0.3634664496518709,0.165294,-0.602608,1.093183424682244,0.07557537460523246,0.144881,0.137362,LL
0.3719523146555453,0.161085,-0.60654,1.091700508381305,0.08129534216279347,0.198461,0.102488,LL
0.3609938435429791,0.164418,-0.612102,1.086567991429897,0.08488688069754742,-0.225531,0.142514,LL
0.3816942862888984,0.160298,-0.593382,1.10319989122552,0.0883997048830364,-0.210363,0.123943,LL
0.373698174563446,0.161484,-0.577721,1.095613983116316,0.09158632703132764,-0.0701404,0.0863065,LL
0.3757805474485618,0.159555,-0.559169,1.092080583107309,0.09484887100208064,-0.142176,0.0764416,LL
0.3489228490254531,0.17074,-0.556745,1.088590832223017,0.09801769079200154,-0.26477,0.0679061,LL
0.3869608081565651,0.160564,-0.581078,1.111705896359284,0.1017312278414699,-0.0884502,0.0664479,LL
0.4167950530888714,0.146884,-0.580397,1.103521635492481,0.1048340741856654,-0.0709303,0.0267092,LL
0.3772240131083229,0.163489,-0.506383,1.107582954003898,0.1077660527960907,-0.00569041,0.0362944,LL
0.2631682215966263,0.23729,-0.614597,1.114522319202267,0.004133096748355252,0.0690111,0.0807899,LL
0.2642475813004379,0.227067,-0.626021,1.092483409485014,0.01595223955005809,-0.0101473,0.173151,LL
0.2583614279247851,0.239253,-0.657794,1.108855265577974,0.0827348897298384,-0.138076,0.20933,LL
0.2591627765423411,0.237553,-0.629447,1.106620982992822,0.09355662922390405,-0.294677,0.158553,LL
0.2632489271431782,0.233944,-0.669069,1.106806216101084,0.1007533198615775,-0.122697,0.109817,LL
0.6379610261234522,0.0915199,-1.0086,1.07767341991904,0.001716578443226227,0.0744695,0.0220526,LL
0.6242793677542822,0.0946136,-0.93586,1.083923429029929,0.004815276139789756,-0.0100643,0.0274823,LL
0.6833375467074563,0.088328,-0.947211,1.09571894206498,0.007786891177527821,0.117237,0.0586395,LL
0.5736930140046941,0.104255,-1.01744,1.09073828208237,0.01490713639396389,-0.0662802,0.140575,LL
0.6033688007853845,0.0969952,-1.1011,1.07894392810748,0.02491893839534904,0.320182,0.0845165,LL
0.5777347907124806,0.100688,-1.37973,1.07568582773968,0.0358562186858967,0.151726,0.163511,LL
0.6049850578295134,0.09682,-1.05021,1.079411876903344,0.0473977319634848,0.118918,0.132329,LL
0.5814238326097511,0.0998131,-1.04696,1.074416120504528,0.05655250748897066,-0.0195084,0.120093,LL
0.5731719453192399,0.101001,-1.26326,1.073093658540577,0.06995715974306271,-0.408619,0.236788,LL
0.5853802447157801,0.0982814,-1.06927,1.069761655697193,0.08037328471896488,0.128651,0.120111,LL
0.5505671915356108,0.106922,-0.989553,1.082109051805778,0.08822866261634095,0.151543,0.0994825,LL
0.6638021056985957,0.0906071,-1.02756,1.093786999374193,0.1000731650520753,-0.206049,0.125064,LL
0.6266567552306537,0.0953786,-0.905977,1.090366910723175,0.1038875821323089,-0.0174061,0.0307074,LL
0.6247078676357507,0.0930728,-1.00144,1.07543014649953,0.1072988281553318,-0.0321333,0.0194224,LL
0.4097844128102073,0.15307,-1.0633,1.11700492389246,0.002870001968686956,-0.0499286,0.0519026,LL
0.4140750154318285,0.151802,-1.04026,1.118177087942693,0.005461466842048136,0.101795,0.0705833,LL
0.3551061488008922,0.171353,-1.04893,1.100163624194147,0.01282066508637475,-0.125322,0.105938,LL
0.3653891626144735,0.162531,-1.11257,1.086871657556678,0.01962814730085343,-0.111066,0.131021,LL
0.36734528027296,0.162837,-1.13458,1.090802456909591,0.04977905919490587,0.0150266,0.127203,LL
0.388933566199901,0.158404,-1.21649,1.107014001718135,0.06088616002167258,-0.204731,0.188634,LL
0.3557922388939258,0.16724,-1.08644,1.087929225639242,0.07182675643779905,0.296705,0.175919,LL
0.3734156408183613,0.158923,-1.11202,1.086480556659897,0.0830438130074414,-0.068472,0.192555,LL
