y,xB,t,Q,phi,f,delta f,pol
0.6221618837089467,0.367,-0.197,1.91049731745428,0.1308996938995747,0.02745,0.00092,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,0.3926990816987241,0.02291,0.00084,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,0.6544984694978736,0.02277,0.00084,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,0.9162978572970232,0.02077,0.00081,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,1.1780972450961724,0.02182,0.00079,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,1.439896632895322,0.01831,0.00074,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,1.7016960206944716,0.01753,0.00072,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,1.9634954084936207,0.01642,0.00068,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,2.2252947962927703,0.01565,0.00065,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,2.48709418409192,0.01412,0.00062,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,2.748893571891069,0.01291,0.0006,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,3.0106929596902186,0.01295,0.0006,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,3.272492347489368,0.01221,0.0006,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,3.5342917352885173,0.01352,0.00063,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,3.7960911230876673,0.01328,0.00062,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,4.057890510886816,0.01609,0.00068,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,4.319689898685965,0.01518,0.00067,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,4.581489286485115,0.01853,0.00073,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,4.843288674284264,0.02088,0.00078,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,5.105088062083414,0.02143,0.00079,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,5.366887449882563,0.0225,0.00082,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,5.6286868376817125,0.02521,0.00087,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,5.890486225480862,0.0237,0.00086,UU
0.6221618837089467,0.367,-0.197,1.91049731745428,6.152285613280012,0.0257,0.0009,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,0.1308996938995747,0.02351,0.00102,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,0.3926990816987241,0.02188,0.00096,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,0.6544984694978736,0.01989,0.00084,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,0.9162978572970232,0.01905,0.00078,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,1.1780972450961724,0.01792,0.00074,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,1.439896632895322,0.01338,0.00065,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,1.7016960206944716,0.01181,0.00061,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,1.9634954084936207,0.01052,0.00055,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,2.2252947962927703,0.01087,0.00056,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,2.48709418409192,0.00984,0.00052,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,2.748893571891069,0.00812,0.00049,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,3.0106929596902186,0.00882,0.0005,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,3.272492347489368,0.00874,0.00049,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,3.5342917352885173,0.00999,0.00054,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,3.7960911230876673,0.01052,0.00056,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,4.057890510886816,0.0097,0.00056,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,4.319689898685965,0.01104,0.00058,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,4.581489286485115,0.01297,0.00062,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,4.843288674284264,0.01426,0.00066,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,5.105088062083414,0.01711,0.00072,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,5.366887449882563,0.01966,0.00078,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,5.6286868376817125,0.02217,0.00085,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,5.890486225480862,0.02531,0.00097,UU
0.6226732496407622,0.367,-0.258,1.91128229207514,6.152285613280012,0.02354,0.001,UU
0.6220108298158087,0.369,-0.32,1.9154633904097464,0.1308996938995747,0.02152,0.00152,UU
0.6220108298158087,0.369,-0.32,1.9154633904097464,0.3926990816987241,0.01662,0.00119,UU
0.6220108298158087,0.369,-0.32,1.9154633904097464,0.6544984694978736,0.01676,0.00094,UU
0.6220108298158087,0.369,-0.32,1.9154633904097464,0.9162978572970232,0.01518,0.00077,UU
0.6220108298158087,0.369,-0.32,1.9154633904097464,1.1780972450961724,0.0124,0.00067,UU
0.6220108298158087,0.369,-0.32,1.9154633904097464,1.439896632895322,0.01033,0.00059,UU
0.6220108298158087,0.369,-0.32,1.9154633904097464,1.7016960206944716,0.00883,0.00054,UU
0.6220108298158087,0.369,-0.32,1.9154633904097464,1.9634954084936207,0.00848,0.00052,UU
