"x","t","mu","f","delta f","GPD type","flavor"
0.0005000000000000001,0,2,1.7015239657487158,11.282605986610292,2,"u"
0.0005627165544531726,0,2,1.7033009619148156,9.80947745269227,2,"u"
0.0006332998413113012,0,2,1.705254657796398,8.516745389824282,2,"u"
0.0007127366092768726,0,2,1.7074230785394962,7.3828730427119105,2,"u"
0.0008021373780098384,0,2,1.7098236924505754,6.390211037846919,2,"u"
0.0009027519631035965,0,2,1.712483658369184,5.521589209691393,2,"u"
0.0010159869484069875,0,2,1.7154235818607846,4.7632892509779365,2,"u"
0.0011434253499539462,0,2,1.7186673779166965,4.101729789965768,2,"u"
0.0012868487464009965,0,2,1.7222329129092877,3.5261592497310112,2,"u"
0.0014482621853543062,0,2,1.7261351794788142,3.0259260350375556,2,"u"
0.0016299222137747954,0,2,1.7303894390416137,2.5925717057864714,2,"u"
0.0018343684243240803,0,2,1.7349974054832586,2.217778629371264,2,"u"
0.002064458958666685,0,2,1.7399771012587357,1.894891733066461,2,"u"
0.002323410464061803,0,2,1.7453316305154172,1.6174429121061136,2,"u"
0.0026148430618346086,0,2,1.7510751411196388,1.3801886757080744,2,"u"
0.002942830956382712,0,2,1.7572039370434458,1.178106170561457,2,"u"
0.0033119593922276316,0,2,1.76372729398681,1.0070486444303146,2,"u"
0.003727388755366312,0,2,1.7706350817022236,0.8630908040933731,2,"u"
0.004194926715054461,0,2,1.777929977935961,0.7429071887654,2,"u"
0.004721109414558027,0,2,1.7855931849211049,0.6433551054478571,2,"u"
0.005313292845913059,0,2,1.7936208139742795,0.5616780433777686,2,"u"
0.005979755686105776,0,2,1.801988613815593,0.4952477588193471,2,"u"
0.006729815032314418,0,2,1.8106831939912778,0.44168977906863915,2,"u"
0.007573956654182276,0,2,1.8196633346039253,0.39875046044475865,2,"u"
0.008523981584038259,0,2,1.8289056000805073,0.3644083772832453,2,"u"
0.009593171094384616,0,2,1.8383497689031563,0.3368289320072532,2,"u"
0.010796472369023763,0,2,1.8479674984268344,0.3144465163071567,2,"u"
0.012150707463491865,0,2,1.857684971372325,0.2959416412297768,2,"u"
0.013674808476049191,0,2,1.8674660653479436,0.28025070669206614,2,"u"
0.015390082216898894,0,2,1.8772018630706377,0.26653955198067886,2,"u"
0.017320508075688777,0,2,1.8868569641614394,0.2541536744237804,2,"u"
0.019493073251459884,0,2,1.8963118798866136,0.2426037105057659,2,"u"
0.02193815003152962,0,2,1.9055091673283122,0.23150662939092986,2,"u"
0.024689920393638223,0,2,1.9143306410142784,0.2205821069076688,2,"u"
0.027786853867262446,0,2,1.9226845138546202,0.20962535720404826,2,"u"
0.03127224533455947,0,2,1.930464001568908,0.19849930801167343,2,"u"
0.03519482028935524,0,2,1.9375273851339094,0.1871415711974952,2,"u"
0.03960941601564918,0,2,1.9437417277667879,0.17554631227157608,2,"u"
0.04457774820845686,0,2,1.948910895611249,0.16377421951404494,2,"u"
0.05016927375428786,0,2,1.9527988346718994,0.15194350118309136,2,"u"
0.05646216173286173,0,2,1.9550560388616147,0.14019286331043251,2,"u"
0.06354438621458745,0,2,1.9552036399707817,0.12867871027918873,2,"u"
0.0715149561310287,0,2,1.9525976494516843,0.11754826587996488,2,"u"
0.08048529941184451,0,2,1.9463361057777695,0.10691434834122182,2,"u"
0.09058082073833028,0,2,1.935237005378344,0.09688450575082222,2,"u"
0.10194265469082738,0,2,1.917797457266347,0.08759840259878704,2,"u"
0.11472963879886394,0,2,1.8922218153285253,0.07927856707317028,2,"u"
0.12912053407710747,0,2,1.8565263626813593,0.07223815664607626,2,"u"
0.14531652409004672,0,2,1.8087148311343328,0.06675321355315735,2,"u"
0.1635440274821252,0,2,1.7470405573912482,0.06279714293711118,2,"u"
0.1840578632922729,0,2,1.670298891078397,0.05987651861079741,2,"u"
0.2071448133036819,0,2,1.5780398222061902,0.05723798876342486,2,"u"
0.23312763123018715,0,2,1.4706598920387373,0.05429087904807002,2,"u"
0.2623695547873617,0,2,1.3491539605611218,0.050803965667101186,2,"u"
0.2952793837267141,0,2,1.2147351344838115,0.04682965516513345,2,"u"
0.3323171948235057,0,2,1.0685095237293651,0.04253396767561986,2,"u"
0.3740007737132536,0,2,0.9114999270031141,0.038039588197894304,2,"u"
0.4209128534934858,0,2,0.7452932013373464,0.033432600811558674,2,"u"
0.47370926128581464,0,2,0.5731398290085721,0.028954527562690378,2,"u"
0.5331280866466229,0,2,0.4010650839740341,0.02500375122201853,2,"u"
0.6000000000000001,0,2,0.23861770047277633,0.02193415290803943,2,"u"
-0.0005000000000000001,0,2,0.4350584326467781,11.224260487218322,2,"u"
-0.0005627165544531726,0,2,0.4424352698208457,9.75451867733097,2,"u"
-0.0006332998413113012,0,2,0.44913418223830026,8.465310647905207,2,"u"
-0.0007127366092768726,0,2,0.45511956926602504,7.335137706221821,2,"u"
-0.0008021373780098384,0,2,0.46044069005581684,6.346339547287022,2,"u"
-0.0009027519631035965,0,2,0.4650626297999448,5.481791045046766,2,"u"
-0.0010159869484069875,0,2,0.46902882711374294,4.72775932697417,2,"u"
-0.0011434253499539462,0,2,0.47231278809254623,4.070717540085321,2,"u"
-0.0012868487464009965,0,2,0.4749448252043606,3.499893960862074,2,"u"
-0.0014482621853543062,0,2,0.476906659305933,3.004690327737462,2,"u"
-0.0016299222137747954,0,2,0.47821733499220737,2.5766232202313577,2,"u"
-0.0018343684243240803,0,2,0.47886607020823724,2.207422362205597,2,"u"
-0.002064458958666685,0,2,0.47886196344646825,1.8903897778006131,2,"u"
-0.002323410464061803,0,2,0.4781979206198741,1.6190765868039225,2,"u"
-0.0026148430618346086,0,2,0.476875187364402,1.3881583876030583,2,"u"
-0.002942830956382712,0,2,0.4748880403528816,1.1925732137635525,2,"u"
-0.0033119593922276316,0,2,0.47223213695881655,1.0280203936519985,2,"u"
-0.003727388755366312,0,2,0.4689030974818623,0.890438005989063,2,"u"
-0.004194926715054461,0,2,0.46489176199993343,0.7762444360279981,2,"u"
-0.004721109414558027,0,2,0.46019184045540623,0.6820572727704736,2,"u"
-0.005313292845913059,0,2,0.45479062463773734,0.6048001695829628,2,"u"
-0.005979755686105776,0,2,0.44868105117266216,0.5416026227408588,2,"u"
-0.006729815032314418,0,2,0.44184824581849846,0.4898558452473313,2,"u"
-0.007573956654182276,0,2,0.4342862611799284,0.4472393840599197,2,"u"
-0.008523981584038259,0,2,0.42597956478208626,0.41172305035689827,2,"u"
-0.009593171094384616,0,2,0.41692680009414945,0.381650879313948,2,"u"
-0.010796472369023763,0,2,0.40711435303043786,0.3556342706878142,2,"u"
-0.012150707463491865,0,2,0.3965524091906066,0.33267091105144725,2,"u"
-0.013674808476049191,0,2,0.38523382197203726,0.3119123781578403,2,"u"
-0.015390082216898894,0,2,0.3731914577973269,0.2928548692660313,2,"u"
-0.017320508075688777,0,2,0.36043319815783836,0.2750061343802055,2,"u"
-0.019493073251459884,0,2,0.34702330701891737,0.2581477513837456,2,"u"
-0.02193815003152962,0,2,0.3330060959497081,0.2420035782663776,2,"u"
-0.024689920393638223,0,2,0.3184801639878769,0.226455278141655,2,"u"
-0.027786853867262446,0,2,0.303556259837973,0.21136438757937318,2,"u"
-0.03127224533455947,0,2,0.2883680338800404,0.19662551189712246,2,"u"
-0.03519482028935524,0,2,0.2731174039372038,0.1821815314509402,2,"u"
