"x","t","mu","f","delta f","GPD type","flavor"
-0.14531652409004672,0,2,-0.49594745248652083,0.026680533794255598,0,"u"
-0.1635440274821252,0,2,-0.3734529376022033,0.02092111082160957,0,"u"
-0.1840578632922729,0,2,-0.27553994739598303,0.016265080727379613,0,"u"
-0.2071448133036819,0,2,-0.1979323210231895,0.012887794109713422,0,"u"
-0.23312763123018715,0,2,-0.1370854526509331,0.0106296016103335,0,"u"
-0.2623695547873617,0,2,-0.09024998187933582,0.009049854117466114,0,"u"
-0.2952793837267141,0,2,-0.055403386695989786,0.0077241392753113385,0,"u"
-0.3323171948235057,0,2,-0.030922535783132518,0.00643541521025461,0,"u"
-0.3740007737132536,0,2,-0.015182406822738364,0.005133413304129394,0,"u"
-0.4209128534934858,0,2,-0.006276778626505051,0.0038431935417996906,0,"u"
-0.47370926128581464,0,2,-0.002059973637477508,0.0026323759269560316,0,"u"
-0.5331280866466229,0,2,-0.0004985860687965635,0.0015974489449762075,0,"u"
-0.6000000000000001,0,2,-0.00009139897931383636,0.000822405298267137,0,"u"
0.0005000000000000001,0,2,1065.4247789700455,39.467972193281376,0,"d"
0.0005627165544531726,0,2,925.8569140287575,34.186700937814166,0,"d"
0.0006332998413113012,0,2,804.9642923539839,29.601770471028114,0,"d"
0.0007127366092768726,0,2,699.8761170252375,25.61597282177786,0,"d"
0.0008021373780098384,0,2,608.864986035582,22.1578698562663,0,"d"
0.0009027519631035965,0,2,529.7319846439703,19.153398512740235,0,"d"
0.0010159869484069875,0,2,461.1915172963299,16.548600110947852,0,"d"
0.0011434253499539462,0,2,401.6034772659643,14.287614719667022,0,"d"
0.0012868487464009965,0,2,349.9692696280104,12.328882556814758,0,"d"
0.0014482621853543062,0,2,305.0856290392802,10.630569552957938,0,"d"
0.0016299222137747954,0,2,266.1713757375567,9.160534366873868,0,"d"
0.0018343684243240803,0,2,232.3455223415541,7.887483699443167,0,"d"
0.002064458958666685,0,2,202.9998160878233,6.786624285070684,0,"d"
0.002323410464061803,0,2,177.48805987260255,5.834562332870954,0,"d"
0.0026148430618346086,0,2,155.33860108962315,5.0122700720923286,0,"d"
0.002942830956382712,0,2,136.07677346359546,4.302315539060283,0,"d"
0.0033119593922276316,0,2,119.33887121389438,3.690211241876514,0,"d"
0.003727388755366312,0,2,104.77442766556494,3.163007552934348,0,"d"
0.004194926715054461,0,2,92.1049939401407,2.7097749797516983,0,"d"
0.004721109414558027,0,2,81.07066715477528,2.320917252410282,0,"d"
0.005313292845913059,0,2,71.45990818595934,1.9882361548842815,0,"d"
0.005979755686105776,0,2,63.078532547352225,1.7045959279100138,0,"d"
0.006729815032314418,0,2,55.76709559597137,1.4637876666170606,0,"d"
0.007573956654182276,0,2,49.379631879649374,1.2603706482033286,0,"d"
0.008523981584038259,0,2,43.79700788906247,1.0894389899497783,0,"d"
0.009593171094384616,0,2,38.90868785056134,0.9465959769915735,0,"d"
0.010796472369023763,0,2,34.62643957058486,0.8276680609497493,0,"d"
